"","latitude","longitude","month","snc"
"142",55.445071,-110.887936,10,0.732610880500741
"143",55.445071,-110.887936,11,0.8203125
"144",55.445071,-110.887936,12,0.8203125
"145",55.4428,-110.821726,1,0.84375
"146",55.4428,-110.821726,2,0.84375
"147",55.4428,-110.821726,3,0.84375
"148",55.4428,-110.821726,4,0.84375
"149",55.4428,-110.821726,5,0.84375
"150",55.4428,-110.821726,6,0.422656251117587
"151",55.4428,-110.821726,7,0.0234375
"152",55.4428,-110.821726,8,0.0219254030121697
"153",55.4428,-110.821726,9,0.106250001376288
"154",55.4428,-110.821726,10,0.730342735846837
"155",55.4428,-110.821726,11,0.8203125
"156",55.4428,-110.821726,12,0.8203125
"157",55.447942,-110.811506,1,0.84375
"158",55.447942,-110.811506,2,0.84375
"159",55.447942,-110.811506,3,0.84375
"160",55.447942,-110.811506,4,0.84375
"161",55.447942,-110.811506,5,0.84375
"162",55.447942,-110.811506,6,0.422656251117587
"163",55.447942,-110.811506,7,0.0234375
"164",55.447942,-110.811506,8,0.0219254030121697
"165",55.447942,-110.811506,9,0.106250001376288
"166",55.447942,-110.811506,10,0.730342735846837
"167",55.447942,-110.811506,11,0.8203125
"168",55.447942,-110.811506,12,0.8203125
"169",55.453207,-110.811038,1,0.84375
"170",55.453207,-110.811038,2,0.84375
"171",55.453207,-110.811038,3,0.84375
"172",55.453207,-110.811038,4,0.84375
"173",55.453207,-110.811038,5,0.84375
"174",55.453207,-110.811038,6,0.422656251117587
"175",55.453207,-110.811038,7,0.0234375
"176",55.453207,-110.811038,8,0.0219254030121697
"177",55.453207,-110.811038,9,0.106250001376288
"178",55.453207,-110.811038,10,0.730342735846837
"179",55.453207,-110.811038,11,0.8203125
"180",55.453207,-110.811038,12,0.8203125
"181",55.460208,-110.850888,1,0.84375
"182",55.460208,-110.850888,2,0.84375
"183",55.460208,-110.850888,3,0.84375
"184",55.460208,-110.850888,4,0.84375
"185",55.460208,-110.850888,5,0.84375
"186",55.460208,-110.850888,6,0.422656251117587
"187",55.460208,-110.850888,7,0.0234375
"188",55.460208,-110.850888,8,0.0219254030121697
"189",55.460208,-110.850888,9,0.106250001376288
"190",55.460208,-110.850888,10,0.730342735846837
"191",55.460208,-110.850888,11,0.8203125
"192",55.460208,-110.850888,12,0.8203125
"193",55.458679,-110.810632,1,0.84375
"194",55.458679,-110.810632,2,0.84375
"195",55.458679,-110.810632,3,0.84375
"196",55.458679,-110.810632,4,0.84375
"197",55.458679,-110.810632,5,0.84375
"198",55.458679,-110.810632,6,0.422656251117587
"199",55.458679,-110.810632,7,0.0234375
"200",55.458679,-110.810632,8,0.0219254030121697
"201",55.458679,-110.810632,9,0.106250001376288
"202",55.458679,-110.810632,10,0.730342735846837
"203",55.458679,-110.810632,11,0.8203125
"204",55.458679,-110.810632,12,0.8203125
"205",55.538681,-111.011029,1,0.84375
"206",55.538681,-111.011029,2,0.84375
"207",55.538681,-111.011029,3,0.84375
"208",55.538681,-111.011029,4,0.84375
"209",55.538681,-111.011029,5,0.84375
"210",55.538681,-111.011029,6,0.421875001448724
"211",55.538681,-111.011029,7,0.0234375
"212",55.538681,-111.011029,8,0.0219254030121697
"213",55.538681,-111.011029,9,0.110156251738469
"214",55.538681,-111.011029,10,0.732610880500741
"215",55.538681,-111.011029,11,0.8203125
"216",55.538681,-111.011029,12,0.8203125
"217",55.549766,-111.028927,1,0.84375
"218",55.549766,-111.028927,2,0.84375
"219",55.549766,-111.028927,3,0.84375
"220",55.549766,-111.028927,4,0.84375
"221",55.549766,-111.028927,5,0.84375
"222",55.549766,-111.028927,6,0.421875001448724
"223",55.549766,-111.028927,7,0.0234375
"224",55.549766,-111.028927,8,0.0219254030121697
"225",55.549766,-111.028927,9,0.110156251738469
"226",55.549766,-111.028927,10,0.732610880500741
"227",55.549766,-111.028927,11,0.8203125
"228",55.549766,-111.028927,12,0.8203125
"229",56.206598,-110.892205,1,0.7236328125
"230",56.206598,-110.892205,2,0.7236328125
"231",56.206598,-110.892205,3,0.7236328125
"232",56.206598,-110.892205,4,0.7236328125
"233",56.206598,-110.892205,5,0.7236328125
"234",56.206598,-110.892205,6,0.361146374502116
"235",56.206598,-110.892205,7,0.0201009114583333
"236",56.206598,-110.892205,8,0.018804078300794
"237",56.206598,-110.892205,9,0.0422119147454699
"238",56.206598,-110.892205,10,0.564122344056765
"239",56.206598,-110.892205,11,0.703531901041667
"240",56.206598,-110.892205,12,0.703531901041667
"241",56.217406,-110.891095,1,0.7236328125
"242",56.217406,-110.891095,2,0.7236328125
"243",56.217406,-110.891095,3,0.7236328125
"244",56.217406,-110.891095,4,0.7236328125
"245",56.217406,-110.891095,5,0.7236328125
"246",56.217406,-110.891095,6,0.361146374502116
"247",56.217406,-110.891095,7,0.0201009114583333
"248",56.217406,-110.891095,8,0.018804078300794
"249",56.217406,-110.891095,9,0.0422119147454699
"250",56.217406,-110.891095,10,0.564122344056765
"251",56.217406,-110.891095,11,0.703531901041667
"252",56.217406,-110.891095,12,0.703531901041667
"253",56.21674,-110.871586,1,0.7236328125
"254",56.21674,-110.871586,2,0.7236328125
"255",56.21674,-110.871586,3,0.7236328125
"256",56.21674,-110.871586,4,0.7236328125
"257",56.21674,-110.871586,5,0.7236328125
"258",56.21674,-110.871586,6,0.361146374502116
"259",56.21674,-110.871586,7,0.0201009114583333
"260",56.21674,-110.871586,8,0.018804078300794
"261",56.21674,-110.871586,9,0.0723632818294896
"262",56.21674,-110.871586,10,0.592004259427389
"263",56.21674,-110.871586,11,0.703531901041667
"264",56.21674,-110.871586,12,0.703531901041667
"265",56.227836,-110.880275,1,0.7236328125
"266",56.227836,-110.880275,2,0.7236328125
"267",56.227836,-110.880275,3,0.7236328125
"268",56.227836,-110.880275,4,0.7236328125
"269",56.227836,-110.880275,5,0.7236328125
"270",56.227836,-110.880275,6,0.361146374502116
"271",56.227836,-110.880275,7,0.0201009114583333
"272",56.227836,-110.880275,8,0.018804078300794
"273",56.227836,-110.880275,9,0.0422119147454699
"274",56.227836,-110.880275,10,0.564122344056765
"275",56.227836,-110.880275,11,0.703531901041667
"276",56.227836,-110.880275,12,0.703531901041667
"277",56.249027,-110.868299,1,0.7236328125
"278",56.249027,-110.868299,2,0.7236328125
"279",56.249027,-110.868299,3,0.7236328125
"280",56.249027,-110.868299,4,0.7236328125
"281",56.249027,-110.868299,5,0.7236328125
"282",56.249027,-110.868299,6,0.361146374502116
"283",56.249027,-110.868299,7,0.0201009114583333
"284",56.249027,-110.868299,8,0.018804078300794
"285",56.249027,-110.868299,9,0.0723632818294896
"286",56.249027,-110.868299,10,0.592004259427389
"287",56.249027,-110.868299,11,0.703531901041667
"288",56.249027,-110.868299,12,0.703531901041667
"289",55.700226,-110.962498,1,0.84375
"290",55.700226,-110.962498,2,0.84375
"291",55.700226,-110.962498,3,0.84375
"292",55.700226,-110.962498,4,0.84375
"293",55.700226,-110.962498,5,0.84375
"294",55.700226,-110.962498,6,0.415625005650024
"295",55.700226,-110.962498,7,0.0234375
"296",55.700226,-110.962498,8,0.0219254030121697
"297",55.700226,-110.962498,9,0.085937502897448
"298",55.700226,-110.962498,10,0.708417336973879
"299",55.700226,-110.962498,11,0.8203125
"300",55.700226,-110.962498,12,0.8203125
"301",55.704652,-110.933357,1,0.84375
"302",55.704652,-110.933357,2,0.84375
"303",55.704652,-110.933357,3,0.84375
"304",55.704652,-110.933357,4,0.84375
"305",55.704652,-110.933357,5,0.84375
"306",55.704652,-110.933357,6,0.415625005650024
"307",55.704652,-110.933357,7,0.0234375
"308",55.704652,-110.933357,8,0.0219254030121697
"309",55.704652,-110.933357,9,0.085937502897448
"310",55.704652,-110.933357,10,0.708417336973879
"311",55.704652,-110.933357,11,0.8203125
"312",55.704652,-110.933357,12,0.8203125
"313",59.433285,-122.071053,1,0.03643798828125
"314",59.433285,-122.071053,2,0.03643798828125
"315",59.433285,-122.071053,3,0.03643798828125
"316",59.433285,-122.071053,4,0.0355270385949148
"317",59.433285,-122.071053,5,0.0148886402215188
"318",59.433285,-122.071053,6,0
"319",59.433285,-122.071053,7,0
"320",59.433285,-122.071053,8,0
"321",59.433285,-122.071053,9,0.000404866541632348
"322",59.433285,-122.071053,10,0.0188393540835629
"323",59.433285,-122.071053,11,0.0352571275499132
"324",59.433285,-122.071053,12,0.0354258219401042
"325",54.818735,-111.481618,1,0.9267578125
"326",54.818735,-111.481618,2,0.9267578125
"327",54.818735,-111.481618,3,0.9267578125
"328",54.818735,-111.481618,4,0.9267578125
"329",54.818735,-111.481618,5,0.9267578125
"330",54.818735,-111.481618,6,0.464237019833591
"331",54.818735,-111.481618,7,0.0257432725694444
"332",54.818735,-111.481618,8,0.0240824156337314
"333",54.818735,-111.481618,9,0.151885311326219
"334",54.818735,-111.481618,10,0.82129342854023
"335",54.818735,-111.481618,11,0.901014539930556
