"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"1666","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1667","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1668","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1669","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1670","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1671","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1672","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1673","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1674","BG-5-73",647,"meters",-111.011029,55.538681,TRUE
"1675","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1676","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1677","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1678","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1679","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1680","BG-5-73",647,"meters",-111.011029,55.538681,TRUE
"1681","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1682","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1683","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1684","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1685","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1686","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1687","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1688","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1689","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1690","BG-5-73",647,"meters",-111.011029,55.538681,TRUE
"1691","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1692","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1693","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1694","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1695","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1696","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1697","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1698","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1699","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1700","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1701","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1702","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1703","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1704","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1705","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1706","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1707","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1708","BG-5-73",647,"meters",-111.011029,55.538681,TRUE
"1709","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1710","BG-9-23",642,"meters",-111.499294,54.826068,TRUE
"1711","BG-9-49",649,"meters",-111.442908,54.833872,TRUE
"1712","BG-9-52",663,"meters",-111.507919,54.841049,TRUE
"1713","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1714","BG-5-73",647,"meters",-111.011029,55.538681,TRUE
"1715","BG-8-59",665,"meters",-122.071053,59.433285,TRUE
"1716","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1717","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1718","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1719","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1720","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1721","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1722","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1723","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1724","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1725","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1726","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1727","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1728","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1729","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1730","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1731","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1732","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1733","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1734","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1735","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1736","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1737","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1738","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1739","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1740","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1741","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1742","BG-9-2",642,"meters",-111.510288,54.814088,TRUE
"1743","BG-9-81",658,"meters",-111.515821,54.857489,TRUE
"1744","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1745","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1746","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1747","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1748","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1749","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1750","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1751","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1752","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1753","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1754","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1755","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1756","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1757","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1758","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1759","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1760","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1761","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1762","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1763","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1764","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1765","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1766","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1767","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1768","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1769","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1770","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1771","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1772","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1773","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1774","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1775","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1776","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1777","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1778","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1779","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1780","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1781","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1782","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1783","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1784","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1785","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1786","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1787","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1788","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1789","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1790","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1791","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1792","BG-5-91",633,"meters",-111.028927,55.549766,TRUE
"1793","BG-9-63",663,"meters",-111.498063,54.846186,TRUE
"1794","BG-9-77",702,"meters",-111.460393,54.850441,TRUE
"1795","BG-9-89",672,"meters",-111.440931,54.85533,TRUE
"1796","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1797","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1798","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1799","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1800","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1801","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1802","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1803","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1804","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1805","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1806","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1807","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1808","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1809","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1810","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1811","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1812","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1813","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1814","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1815","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1816","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1817","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1818","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1819","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1820","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1821","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1822","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1823","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1824","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1825","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1826","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1827","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1828","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1829","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1830","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1831","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1832","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1833","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1834","BG-10-18",546,"meters",-112.64802,54.943724,TRUE
"1835","BG-10-19",546,"meters",-112.638723,54.943535,TRUE
"1836","BG-10-53",544,"meters",-112.696297,54.965997,TRUE
"1837","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1838","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1839","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1840","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1841","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1842","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1843","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1844","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1845","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1846","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1847","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1848","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1849","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1850","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1851","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1852","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1853","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1854","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1855","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1856","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1857","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1858","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1859","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1860","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1861","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1862","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1863","BG-10-10",546,"meters",-112.629301,54.938323,TRUE
"1864","BG-10-98",548,"meters",-112.645596,54.98679,TRUE
"1865","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1866","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1867","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1868","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1869","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1870","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1871","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1872","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1873","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1874","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1875","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1876","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1877","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1878","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1879","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1880","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1881","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1882","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1883","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1884","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1885","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1886","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1887","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1888","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1889","OG-39-109-A",597,"meters",-113.735717,56.036619,TRUE
"1890","OG-39-109-E",587,"meters",-113.732589,56.045066,TRUE
"1891","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1892","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1893","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1894","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1895","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1896","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1897","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1898","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1899","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1900","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1901","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1902","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1903","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1904","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1905","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1906","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1907","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1908","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1909","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1910","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1911","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1912","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1913","OG-9-40-E",598,"meters",-111.853453,54.954639,TRUE
"1914","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1915","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1916","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1917","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1918","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1919","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1920","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1921","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1922","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1923","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1924","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1925","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1926","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1927","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1928","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1929","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1930","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1931","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1932","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1933","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1934","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1935","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1936","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1937","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1938","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1939","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1940","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1941","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1942","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1943","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1944","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1945","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1946","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1947","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1948","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1949","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1950","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1951","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1952","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1953","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1954","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1955","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1956","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1957","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"1958","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1959","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1960","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1961","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1962","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1963","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1964","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1965","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1966","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1967","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1968","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1969","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1970","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1971","BG-6-34",575,"meters",-110.871586,56.21674,TRUE
"1972","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1973","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1974","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1975","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1976","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1977","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1978","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1979","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1980","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1981","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1982","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1983","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1984","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1985","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"1986","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1987","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1988","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1989","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1990","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1991","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1992","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1993","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1994","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1995","OG-17-59-D",616,"meters",-110.589136,55.452026,TRUE
"1996","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"1997","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"1998","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"1999","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2000","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2001","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2002","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2003","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2004","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2005","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2006","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2007","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2008","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2009","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2010","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2011","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2012","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2013","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2014","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2015","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2016","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2017","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2018","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2019","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2020","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2021","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2022","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2023","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2024","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2025","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2026","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2027","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2028","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2029","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2030","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2031","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2032","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2033","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2034","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2035","Y-39-416-D2",597,"meters",-111.772681,54.942858,TRUE
"2036","BG-6-12",561,"meters",-110.892205,56.206598,TRUE
"2037","BG-7-1",564,"meters",-111.010691,55.696403,TRUE
"2038","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2039","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2040","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2041","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2042","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2043","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2044","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2045","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2046","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2047","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2048","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2049","BG-7-16",570,"meters",-110.962498,55.700226,TRUE
"2050","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2051","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2052","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2053","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2054","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2055","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2056","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2057","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2058","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2059","OG-4-12-C",570,"meters",-110.228105,54.607782,TRUE
"2060","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2061","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2062","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2063","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2064","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2065","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2066","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2067","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2068","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2069","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2070","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2071","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2072","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2073","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2074","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2075","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2076","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2077","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2078","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
"2079","OG-19-74-E",592,"meters",-112.610186,55.230196,TRUE
"2080","OG-19-73-D",592,"meters",-112.602937,55.238398,TRUE
