"","location","latitude","longitude","recording_date","PIWO","PIWOdrum","PIWOcall","drum_rate","hour","TSSR","julian","elevation","snowcover","daily_min_temp","daily_max_temp","daily_mean_temp","daily_precipitation_mm","azimuth","NormalTemp","NormDev","Greenup","MidGUP","GUPpeak"
"782","OG-27-93-B",55.133824,-113.287811,2015-06-25 05:00:00,0,0,0,0,5,0.0788888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"783","OG-27-93-B",55.133824,-113.287811,2015-06-25 06:00:00,0,0,0,0,6,1.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"784","OG-27-93-B",55.133824,-113.287811,2015-06-25 07:00:00,0,0,0,0,7,2.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"785","OG-27-93-B",55.133824,-113.287811,2015-06-25 08:00:00,0,0,0,0,8,3.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"786","OG-27-93-B",55.133824,-113.287811,2015-06-25 09:00:00,0,0,0,0,9,4.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"787","OG-27-93-B",55.133824,-113.287811,2015-06-25 10:00:00,0,0,0,0,10,5.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"788","OG-27-93-B",55.133824,-113.287811,2015-06-25 11:00:00,0,0,0,0,11,6.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"789","OG-27-93-B",55.133824,-113.287811,2015-06-25 12:00:00,0,0,0,0,12,7.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"790","OG-27-93-B",55.133824,-113.287811,2015-06-25 13:00:00,0,0,0,0,13,8.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"791","OG-27-93-B",55.133824,-113.287811,2015-06-25 14:00:00,0,0,0,0,14,9.07888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"792","OG-27-93-B",55.133824,-113.287811,2015-06-25 15:00:00,0,0,0,0,15,10.0788888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"793","OG-27-93-B",55.133824,-113.287811,2015-06-25 16:00:00,0,0,0,0,16,11.0788888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"794","OG-27-93-B",55.133824,-113.287811,2015-06-25 17:00:00,0,0,0,0,17,12.0788888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47575694027208,14.9,3.9,98,127,187
"795","OG-27-93-B",55.133824,-113.287811,2015-06-25 18:00:00,0,0,0,0,18,-10.9288888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47464894458054,14.9,3.9,98,127,187
"796","OG-27-93-B",55.133824,-113.287811,2015-06-25 19:00:00,0,0,0,0,19,-9.92888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47464894458054,14.9,3.9,98,127,187
"797","OG-27-93-B",55.133824,-113.287811,2015-06-25 20:00:00,0,0,0,0,20,-8.92888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47464894458054,14.9,3.9,98,127,187
"798","OG-27-93-B",55.133824,-113.287811,2015-06-25 21:00:00,0,0,0,0,21,-7.92888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47464894458054,14.9,3.9,98,127,187
"799","OG-27-93-B",55.133824,-113.287811,2015-06-25 22:00:00,0,0,0,0,22,-6.92888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47464894458054,14.9,3.9,98,127,187
"800","OG-27-93-B",55.133824,-113.287811,2015-06-25 23:00:00,0,0,0,0,23,-5.92888888888889,176,677,0.466666671964857,10.5,27.1,18.8,0.2,1.47464894458054,14.9,3.9,98,127,187
"801","BG-3-48",56.314492,-110.968348,2015-06-26 01:00:00,0,0,0,0,1,-3.62694444444444,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"802","BG-3-48",56.314492,-110.968348,2015-06-26 02:00:00,0,0,0,0,2,-2.62694444444444,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"803","BG-3-48",56.314492,-110.968348,2015-06-26 03:00:00,0,0,0,0,3,-1.62694444444444,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"804","BG-3-48",56.314492,-110.968348,2015-06-26 04:00:00,0,0,0,0,4,-0.626944444444444,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"805","BG-3-48",56.314492,-110.968348,2015-06-26 05:00:00,0,0,0,0,5,0.373055555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"806","BG-3-48",56.314492,-110.968348,2015-06-26 06:00:00,0,0,0,0,6,1.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"807","BG-3-48",56.314492,-110.968348,2015-06-26 07:00:00,0,0,0,0,7,2.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"808","BG-3-48",56.314492,-110.968348,2015-06-26 08:00:00,0,0,0,0,8,3.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"809","BG-3-48",56.314492,-110.968348,2015-06-26 10:00:00,0,0,0,0,10,5.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"810","BG-3-48",56.314492,-110.968348,2015-06-26 11:00:00,0,0,0,0,11,6.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"811","BG-3-48",56.314492,-110.968348,2015-06-26 12:00:00,0,0,0,0,12,7.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"812","BG-3-48",56.314492,-110.968348,2015-06-26 14:00:00,0,0,0,0,14,9.37305555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"813","BG-3-48",56.314492,-110.968348,2015-06-26 15:00:00,0,0,0,0,15,10.3730555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"814","BG-3-48",56.314492,-110.968348,2015-06-26 16:00:00,0,0,0,0,16,11.3730555555556,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49649585056387,15.2,5.7,108,146,194
"815","BG-3-48",56.314492,-110.968348,2015-06-26 19:00:00,0,0,0,0,19,-9.63611111111111,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49532311751105,15.2,5.7,108,146,194
"816","BG-3-48",56.314492,-110.968348,2015-06-26 20:00:00,0,0,0,0,20,-8.63611111111111,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49532311751105,15.2,5.7,108,146,194
"817","BG-3-48",56.314492,-110.968348,2015-06-26 21:00:00,0,0,0,0,21,-7.63611111111111,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49532311751105,15.2,5.7,108,146,194
"818","BG-3-48",56.314492,-110.968348,2015-06-26 22:00:00,0,0,0,0,22,-6.63611111111111,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49532311751105,15.2,5.7,108,146,194
"819","BG-3-48",56.314492,-110.968348,2015-06-26 23:00:00,0,0,0,0,23,-5.63611111111111,177,487,0.361146374502116,11.5,30.3,20.9,0,1.49532311751105,15.2,5.7,108,146,194
"820","BG-2-34",56.408935,-110.965969,2015-06-27 00:00:00,0,0,0,0,0,-4.62361111111111,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"821","BG-2-24",56.404129,-110.969084,2015-06-27 01:00:00,0,0,0,0,1,-3.62444444444444,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436424026477,15.2,6.9,132,152,190
"822","BG-2-34",56.408935,-110.965969,2015-06-27 01:00:00,0,0,0,0,1,-3.62361111111111,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"823","BG-2-34",56.408935,-110.965969,2015-06-27 02:00:00,0,0,0,0,2,-2.62361111111111,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"824","BG-2-34",56.408935,-110.965969,2015-06-27 03:00:00,0,0,0,0,3,-1.62361111111111,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"825","BG-2-24",56.404129,-110.969084,2015-06-27 04:00:00,0,0,0,0,4,-0.624444444444444,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436424026477,15.2,6.9,132,152,190
"826","BG-2-34",56.408935,-110.965969,2015-06-27 04:00:00,0,0,0,0,4,-0.623611111111111,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"827","BG-2-34",56.408935,-110.965969,2015-06-27 05:00:00,0,0,0,0,5,0.376388888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"828","BG-2-24",56.404129,-110.969084,2015-06-27 06:00:00,0,0,0,0,6,1.37555555555556,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436424026477,15.2,6.9,132,152,190
"829","BG-2-34",56.408935,-110.965969,2015-06-27 06:00:00,0,0,0,0,6,1.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"830","BG-2-24",56.404129,-110.969084,2015-06-27 07:00:00,0,0,0,0,7,2.37555555555556,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436424026477,15.2,6.9,132,152,190
"831","BG-2-34",56.408935,-110.965969,2015-06-27 07:00:00,0,0,0,0,7,2.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"832","BG-2-24",56.404129,-110.969084,2015-06-27 08:00:00,1,1,0,2,8,3.37555555555556,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436424026477,15.2,6.9,132,152,190
"833","BG-2-34",56.408935,-110.965969,2015-06-27 08:00:00,0,0,0,0,8,3.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"834","BG-2-34",56.408935,-110.965969,2015-06-27 09:00:00,0,0,0,0,9,4.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"835","BG-2-34",56.408935,-110.965969,2015-06-27 10:00:00,1,0,1,0,10,5.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"836","BG-2-34",56.408935,-110.965969,2015-06-27 11:00:00,0,0,0,0,11,6.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"837","BG-2-34",56.408935,-110.965969,2015-06-27 12:00:00,0,0,0,0,12,7.37638888888889,178,492,0.100219727700783,11.9,32.3,22.1,0,1.49436011252171,15.2,6.9,120,147,210
"838","BG-3-48",56.314492,-110.968348,2015-07-02 00:00:00,0,0,0,0,0,-4.6975,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"839","BG-3-48",56.314492,-110.968348,2015-07-02 01:00:00,0,0,0,0,1,-3.6975,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"840","BG-3-48",56.314492,-110.968348,2015-07-02 02:00:00,0,0,0,0,2,-2.6975,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"841","BG-3-48",56.314492,-110.968348,2015-07-02 03:00:00,0,0,0,0,3,-1.6975,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"842","BG-3-48",56.314492,-110.968348,2015-07-02 04:00:00,0,0,0,0,4,-0.6975,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"843","BG-3-48",56.314492,-110.968348,2015-07-02 05:00:00,0,0,0,0,5,0.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"844","BG-3-48",56.314492,-110.968348,2015-07-02 06:00:00,0,0,0,0,6,1.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"845","BG-3-48",56.314492,-110.968348,2015-07-02 07:00:00,0,0,0,0,7,2.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"846","BG-3-48",56.314492,-110.968348,2015-07-02 08:00:00,0,0,0,0,8,3.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"847","BG-3-48",56.314492,-110.968348,2015-07-02 09:00:00,0,0,0,0,9,4.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"848","BG-3-48",56.314492,-110.968348,2015-07-02 10:00:00,0,0,0,0,10,5.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"849","BG-3-48",56.314492,-110.968348,2015-07-02 11:00:00,0,0,0,0,11,6.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"850","BG-3-48",56.314492,-110.968348,2015-07-02 12:00:00,0,0,0,0,12,7.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"851","BG-3-48",56.314492,-110.968348,2015-07-02 13:00:00,0,0,0,0,13,8.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"852","BG-3-48",56.314492,-110.968348,2015-07-02 14:00:00,0,0,0,0,14,9.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"853","BG-3-48",56.314492,-110.968348,2015-07-02 15:00:00,0,0,0,0,15,10.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"854","BG-3-48",56.314492,-110.968348,2015-07-02 16:00:00,0,0,0,0,16,11.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"855","BG-3-48",56.314492,-110.968348,2015-07-02 17:00:00,1,1,0,2,17,12.3025,183,487,0.0201009114583333,12,32.2,22.1,0,1.48836961155216,16,6.1,108,146,194
"856","BG-3-48",56.314492,-110.968348,2015-07-02 18:00:00,0,0,0,0,18,-10.7127777777778,183,487,0.0201009114583333,12,32.2,22.1,0,1.48677391981042,16,6.1,108,146,194
"857","BG-3-48",56.314492,-110.968348,2015-07-02 19:00:00,0,0,0,0,19,-9.71277777777778,183,487,0.0201009114583333,12,32.2,22.1,0,1.48677391981042,16,6.1,108,146,194
"858","BG-3-48",56.314492,-110.968348,2015-07-02 20:00:00,0,0,0,0,20,-8.71277777777778,183,487,0.0201009114583333,12,32.2,22.1,0,1.48677391981042,16,6.1,108,146,194
"859","BG-3-48",56.314492,-110.968348,2015-07-02 21:00:00,0,0,0,0,21,-7.71277777777778,183,487,0.0201009114583333,12,32.2,22.1,0,1.48677391981042,16,6.1,108,146,194
"860","BG-3-48",56.314492,-110.968348,2015-07-02 22:00:00,0,0,0,0,22,-6.71277777777778,183,487,0.0201009114583333,12,32.2,22.1,0,1.48677391981042,16,6.1,108,146,194
"861","BG-3-48",56.314492,-110.968348,2015-07-02 23:00:00,0,0,0,0,23,-5.71277777777778,183,487,0.0201009114583333,12,32.2,22.1,0,1.48677391981042,16,6.1,108,146,194
"862","BG-6-32",56.217406,-110.891095,2016-03-17 00:00:00,0,0,0,0,0,-7.55555555555556,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"863","BG-6-53",56.227836,-110.880275,2016-03-17 00:00:00,0,0,0,0,0,-7.55472222222222,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"864","Y-30-329-CT",55.861026,-110.685851,2016-03-17 00:00:00,0,0,0,0,0,-7.54138888888889,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"865","BG-6-32",56.217406,-110.891095,2016-03-17 01:00:00,0,0,0,0,1,-6.55555555555556,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"866","BG-6-53",56.227836,-110.880275,2016-03-17 01:00:00,0,0,0,0,1,-6.55472222222222,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"867","Y-30-329-CT",55.861026,-110.685851,2016-03-17 01:00:00,0,0,0,0,1,-6.54138888888889,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"868","BG-6-32",56.217406,-110.891095,2016-03-17 02:00:00,0,0,0,0,2,-5.55555555555556,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"869","BG-6-53",56.227836,-110.880275,2016-03-17 02:00:00,1,1,0,2,2,-5.55472222222222,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"870","Y-30-329-CT",55.861026,-110.685851,2016-03-17 02:00:00,0,0,0,0,2,-5.54138888888889,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"871","BG-6-32",56.217406,-110.891095,2016-03-17 06:03:00,0,0,0,0,6,-1.50555555555556,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"872","BG-6-53",56.227836,-110.880275,2016-03-17 06:03:00,1,1,0,2,6,-1.50472222222222,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"873","Y-30-329-CT",55.861026,-110.685851,2016-03-17 06:03:00,0,0,0,0,6,-1.49138888888889,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"874","BG-6-32",56.217406,-110.891095,2016-03-17 07:03:00,0,0,0,0,7,-0.505555555555556,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"875","BG-6-53",56.227836,-110.880275,2016-03-17 07:03:00,1,1,0,5,7,-0.504722222222222,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"876","Y-30-329-CT",55.861026,-110.685851,2016-03-17 07:03:00,0,0,0,0,7,-0.491388888888889,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"877","BG-6-32",56.217406,-110.891095,2016-03-17 07:33:00,0,0,0,0,7,-0.00555555555555556,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"878","BG-6-53",56.227836,-110.880275,2016-03-17 07:33:00,0,0,0,0,7,-0.00472222222222222,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"879","Y-30-329-CT",55.861026,-110.685851,2016-03-17 07:33:00,0,0,0,0,7,0.00861111111111111,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"880","BG-6-32",56.217406,-110.891095,2016-03-17 08:03:00,0,0,0,0,8,0.494444444444444,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"881","BG-6-53",56.227836,-110.880275,2016-03-17 08:03:00,0,0,0,0,8,0.495277777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"882","Y-30-329-CT",55.861026,-110.685851,2016-03-17 08:03:00,0,0,0,0,8,0.508611111111111,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"883","BG-6-32",56.217406,-110.891095,2016-03-17 09:03:00,0,0,0,0,9,1.49444444444444,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"884","BG-6-53",56.227836,-110.880275,2016-03-17 09:03:00,0,0,0,0,9,1.49527777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"885","Y-30-329-CT",55.861026,-110.685851,2016-03-17 09:03:00,0,0,0,0,9,1.50861111111111,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"886","BG-6-32",56.217406,-110.891095,2016-03-17 09:56:00,0,0,0,0,9,2.37777777777778,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"887","BG-6-53",56.227836,-110.880275,2016-03-17 09:56:00,0,0,0,0,9,2.37861111111111,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"888","Y-30-329-CT",55.861026,-110.685851,2016-03-17 09:56:00,0,0,0,0,9,2.39194444444444,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"889","BG-6-32",56.217406,-110.891095,2016-03-17 12:00:00,0,0,0,0,12,4.44444444444444,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"890","BG-6-53",56.227836,-110.880275,2016-03-17 12:00:00,0,0,0,0,12,4.44527777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"891","Y-30-329-CT",55.861026,-110.685851,2016-03-17 12:00:00,0,0,0,0,12,4.45861111111111,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"892","BG-6-32",56.217406,-110.891095,2016-03-17 15:00:00,0,0,0,0,15,7.44444444444444,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21620827618376,-4.8,-3.1,141,159,190
"893","BG-6-53",56.227836,-110.880275,2016-03-17 15:00:00,0,0,0,0,15,7.44527777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.21633800462094,-4.8,-3.1,123,144,192
"894","Y-30-329-CT",55.861026,-110.685851,2016-03-17 15:00:00,0,0,0,0,15,7.45861111111111,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22050534604439,-4.6,-3.3,102,142,191
"895","BG-6-32",56.217406,-110.891095,2016-03-17 18:33:00,0,0,0,0,18,-12.9608333333333,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.22098449267826,-4.8,-3.1,141,159,190
"896","BG-6-53",56.227836,-110.880275,2016-03-17 18:33:00,0,0,0,0,18,-12.9602777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.22111332904618,-4.8,-3.1,123,144,192
"897","Y-30-329-CT",55.861026,-110.685851,2016-03-17 18:33:00,0,0,0,0,18,-12.9472222222222,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22531727975304,-4.6,-3.3,102,142,191
"898","BG-6-32",56.217406,-110.891095,2016-03-17 19:33:00,0,0,0,0,19,-11.9608333333333,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.22098449267826,-4.8,-3.1,141,159,190
"899","BG-6-53",56.227836,-110.880275,2016-03-17 19:33:00,0,0,0,0,19,-11.9602777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.22111332904618,-4.8,-3.1,123,144,192
"900","Y-30-329-CT",55.861026,-110.685851,2016-03-17 19:33:00,0,0,0,0,19,-11.9472222222222,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22531727975304,-4.6,-3.3,102,142,191
"901","BG-6-32",56.217406,-110.891095,2016-03-17 20:33:00,0,0,0,0,20,-10.9608333333333,77,561,0.7236328125,-11.1,-4.7,-7.9,0.5,1.22098449267826,-4.8,-3.1,141,159,190
"902","BG-6-53",56.227836,-110.880275,2016-03-17 20:33:00,0,0,0,0,20,-10.9602777777778,77,553,0.7236328125,-11.1,-4.7,-7.9,0.5,1.22111332904618,-4.8,-3.1,123,144,192
"903","Y-30-329-CT",55.861026,-110.685851,2016-03-17 20:33:00,0,0,0,0,20,-10.9472222222222,77,487,0.84375,-11.1,-4.7,-7.9,0.5,1.22531727975304,-4.6,-3.3,102,142,191
"904","BG-6-94",56.249027,-110.868299,2016-03-19 00:00:00,0,0,0,0,0,-7.46472222222222,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"905","BG-6-94",56.249027,-110.868299,2016-03-19 01:00:00,0,0,0,0,1,-6.46472222222222,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"906","BG-6-94",56.249027,-110.868299,2016-03-19 02:00:00,0,0,0,0,2,-5.46472222222222,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"907","BG-6-94",56.249027,-110.868299,2016-03-19 05:57:00,0,0,0,0,5,-1.51472222222222,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"908","BG-6-94",56.249027,-110.868299,2016-03-19 06:57:00,0,0,0,0,6,-0.514722222222222,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"909","BG-6-94",56.249027,-110.868299,2016-03-19 07:27:00,0,0,0,0,7,-0.0147222222222222,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"910","BG-6-94",56.249027,-110.868299,2016-03-19 07:57:00,0,0,0,0,7,0.485277777777778,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"911","BG-6-94",56.249027,-110.868299,2016-03-19 08:57:00,0,0,0,0,8,1.48527777777778,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"912","BG-6-94",56.249027,-110.868299,2016-03-19 09:50:00,0,0,0,0,9,2.36861111111111,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"913","BG-6-94",56.249027,-110.868299,2016-03-19 12:00:00,0,0,0,0,12,4.53527777777778,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"914","BG-6-94",56.249027,-110.868299,2016-03-19 15:00:00,0,0,0,0,15,7.53527777777778,79,540,0.7236328125,-13.6,5.7,-4,0,1.22601835972727,-4.7,0.7,124,144,181
"915","BG-6-94",56.249027,-110.868299,2016-03-19 18:37:00,0,0,0,0,18,-12.8036111111111,79,540,0.7236328125,-13.6,5.7,-4,0,1.23083348975549,-4.7,0.7,124,144,181
"916","BG-6-94",56.249027,-110.868299,2016-03-19 19:37:00,0,0,0,0,19,-11.8036111111111,79,540,0.7236328125,-13.6,5.7,-4,0,1.23083348975549,-4.7,0.7,124,144,181
