"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"2207","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2208","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2209","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2210","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2211","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2212","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2213","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2214","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2215","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2216","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2217","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2218","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2219","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2220","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2221","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2222","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2223","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2224","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2225","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2226","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2227","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2228","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2229","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2230","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2231","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2232","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2233","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2234","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2235","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2236","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2237","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2238","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2239","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2240","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2241","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2242","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2243","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2244","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2245","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2246","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2247","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2248","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2249","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2250","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2251","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2252","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2253","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2254","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2255","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2256","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2257","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2258","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2259","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2260","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2261","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2262","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2263","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2264","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2265","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2266","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2267","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2268","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2269","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2270","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2271","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2272","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2273","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2274","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2275","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2276","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2277","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2278","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2279","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2280","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2281","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2282","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2283","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2284","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2285","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2286","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2287","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2288","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2289","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2290","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2291","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2292","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2293","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2294","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2295","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2296","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2297","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2298","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2299","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2300","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2301","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2302","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2303","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2304","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2305","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2306","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2307","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2308","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2309","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2310","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2311","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2312","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2313","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2314","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2315","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2316","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2317","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2318","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2319","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2320","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2321","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2322","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2323","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2324","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2325","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2326","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2327","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2328","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2329","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2330","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2331","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2332","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2333","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2334","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2335","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2336","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2337","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2338","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2339","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2340","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2341","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2342","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2343","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2344","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2345","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2346","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2347","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2348","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2349","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2350","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2351","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2352","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2353","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2354","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2355","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2356","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2357","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2358","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2359","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2360","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2361","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2362","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2363","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2364","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2365","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2366","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2367","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2368","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2369","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2370","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2371","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2372","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2373","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2374","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2375","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2376","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2377","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2378","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2379","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2380","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2381","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2382","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2383","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2384","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2385","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2386","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2387","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2388","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2389","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2390","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2391","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2392","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2393","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2394","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2395","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2396","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2397","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2398","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2399","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2400","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2401","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2402","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2403","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2404","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2405","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2406","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2407","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2408","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2409","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2410","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2411","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2412","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2413","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2414","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2415","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2416","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2417","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2418","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2419","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2420","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2421","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2422","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2423","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2424","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2425","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2426","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2427","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2428","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2429","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2430","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2431","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2432","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2433","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2434","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2435","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2436","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2437","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2438","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2439","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2440","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2441","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2442","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2443","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2444","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2445","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2446","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2447","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2448","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2449","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2450","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2451","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2452","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2453","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2454","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2455","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2456","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2457","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2458","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2459","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2460","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2461","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2462","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2463","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2464","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2465","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2466","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2467","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2468","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2469","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2470","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2471","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2472","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2473","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2474","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2475","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2476","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2477","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2478","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2479","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2480","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2481","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2482","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2483","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2484","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2485","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2486","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2487","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2488","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2489","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2490","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2491","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2492","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2493","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2494","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2495","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2496","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2497","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2498","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2499","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2500","1210-SW",885,"meters",-114.774429,52.939247,TRUE
"2501","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"2502","1292-NE",1559,"meters",-116.379936,52.525878,TRUE
"2503","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"2504","1322-SE",1626,"meters",-116.184082,52.360622,TRUE
"2505","1425-NE",1653,"meters",-115.188652,51.51881,TRUE
"2506","1427-SE",1307,"meters",-114.585999,51.468898,TRUE
"2507","1466-NE",1453,"meters",-115.772804,51.198032,TRUE
"2508","1467-SE",1524,"meters",-115.465797,51.19226,TRUE
"2509","154-SW",257,"meters",-110.185188,58.704395,TRUE
"2510","183-SW",277,"meters",-110.255699,58.498306,TRUE
"2511","210-NE",222,"meters",-110.99514,58.363522,TRUE
"2512","36-NW",231,"meters",-111.286217,59.510143,TRUE
"2513","416-SE",453,"meters",-112.114517,57.262726,TRUE
"2514","691-NE",585,"meters",-113.99424,55.805694,TRUE
"2515","6-NW",303,"meters",-110.768616,59.842426,TRUE
"2516","1210-SW",885,"meters",-114.774429,52.939247,TRUE
