organization,project_name,location,recording_date,method,status,observer,longitude,latitude,hide_location,buffer,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitatiohourly_wind_speed,hourly_visibility_km,hourly_station_pressuren_mm,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,url,source_file_name,observer_id
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 11:00:00,60s None,Transcribed,Michel Vorasane,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,12.30,7.70,73,0.00,16,94.49,30,21,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-25.39,-52.4,2,-0.000006,-0.0979,0.118195,-18.55,-24.91,-52.36,2,-0.000006,-0.101074,0.121124,-18.34,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414832,OG-30-108-C_20150620_110000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 11:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,11.90,7.10,72,0.00,,94.52,30,20,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-40.43,-52.76,2,-0.000006,-0.06485,0.103699,-19.68,-41.29,-52.85,2,-0.000006,-0.029541,0.04715,-26.53,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413772,OG-30-108-E_20150620_110000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 12:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,12.90,8.00,72,0.00,16,94.51,28,21,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-22.52,-49.29,2,-0.000006,-0.14035,0.173645,-15.21,-21.81,-49.02,2,-0.000006,-0.168152,0.176392,-15.07,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413962,OG-30-108-C_20150620_120000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 12:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,12.70,7.50,71,0.00,,94.55,29,20,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-37.36,-50.58,2,-0.000005,-0.134308,0.110535,-17.44,-38.21,-51.06,2,-0.000006,-0.108093,0.069672,-19.32,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414787,OG-30-108-E_20150620_120000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 13:00:00,60s None,Transcribed,Michel Vorasane,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.20,7.90,70,0.00,16,94.52,30,18,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-34.44,-50.34,2,-0.000006,-0.130676,0.138519,-17.17,-33.94,-49.91,2,-0.000005,-0.121674,0.101166,-18.3,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413729,OG-30-108-C_20150620_130000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 13:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,12.90,7.20,68,0.00,,94.55,31,17,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-33.66,-51.55,2,-0.000006,-0.190308,0.200867,-13.94,-34.6,-52.01,2,-0.000006,-0.283081,0.150421,-10.96,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414197,OG-30-108-E_20150620_130000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 14:00:00,60s None,Bad Weather,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,12.40,8.90,79,0.00,16,94.53,32,13,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-21.34,-45.4,2,-0.000006,-0.238464,0.217163,-12.45,-20.82,-45.23,2,-0.000006,-0.236237,0.236572,-12.52,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414267,OG-30-108-C_20150620_140000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 14:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,12.30,8.60,78,0.00,,94.56,33,12,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-33.7,-50.29,2,-0.000006,-0.171448,0.16687,-15.32,-34.59,-50.91,2,-0.000006,-0.154449,0.095734,-16.22,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413604,OG-30-108-E_20150620_140000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 15:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.10,8.80,75,0.00,16,94.54,31,17,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-22.36,-39.56,2,-0.000005,-1,0.993958,0,-19.43,-40.18,9,-0.000006,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414811,OG-30-108-C_20150620_150000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 15:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,12.90,8.30,73,0.00,,94.57,32,14,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-19.28,-49.39,3,-0.000006,-1,0.999969,0,-18.37,-49.74,26,-0.000006,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413796,OG-30-108-E_20150620_150000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 16:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.20,8.60,73,0.00,16,94.56,30,13,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-23.56,-47.64,2,-0.000006,-0.375488,0.365784,-8.51,-23.63,-47.23,2,-0.000006,-0.408661,0.298981,-7.77,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413937,OG-30-108-C_20150620_160000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 16:00:00,60s None,Transcribed,Michel Vorasane,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,13.20,8.20,72,0.00,,94.59,32,11,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-21.18,-49.25,2,-0.000006,-0.6409,0.621155,-3.86,-25.02,-49.67,2,-0.000006,-0.482513,0.491455,-6.17,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414808,OG-30-108-E_20150620_160000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 17:00:00,60s None,Transcribed,Michel Vorasane,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,12.90,8.90,77,0.00,16,94.54,35,9,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-25.82,-45.82,2,-0.000005,-0.19577,0.170532,-14.17,-25.23,-45.76,2,-0.000005,-0.121246,0.132141,-17.58,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413703,OG-30-108-C_20150620_170000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 17:00:00,60s None,Transcribed,Michel Vorasane,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,12.80,8.50,75,0.00,,94.57,34,7,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-26.54,-45.9,2,-0.000005,-0.239014,0.265503,-11.52,-26.45,-46.97,2,-0.000005,-0.271149,0.276306,-11.17,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414212,OG-30-108-E_20150620_170000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 18:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.40,8.80,74,0.00,16,94.52,33,8,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-23.47,-45.76,2,-0.000006,-0.219391,0.177399,-13.18,-23.07,-46.39,2,-0.000006,-0.187683,0.159088,-14.53,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414251,OG-30-108-C_20150620_180000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 18:00:00,60s None,Bad Weather,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,13.10,7.90,71,0.00,,94.55,35,5,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-29.86,-47.31,2,-0.000005,-0.120636,0.120148,-18.37,-29.97,-48.54,2,-0.000005,-0.104248,0.142273,-16.94,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413574,OG-30-108-E_20150620_180000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 19:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.20,9.10,76,0.00,16,94.48,,4,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-22.69,-44.91,2,-0.000006,-0.20517,0.182831,-13.76,-23.19,-44.32,2,-0.000006,-0.182007,0.161957,-14.8,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414849,OG-30-108-C_20150620_190000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 19:00:00,60s None,Bad Weather,Michel Vorasane,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,13.10,8.70,75,0.00,,94.51,34,5,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-34.39,-49.44,2,-0.000006,-0.065338,0.062103,-23.7,-34.93,-49.82,2,-0.000006,-0.059448,0.066223,-23.58,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413801,OG-30-108-E_20150620_190000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 20:00:00,60s None,Bad Weather,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.30,9.20,76,0.00,16,94.45,31,11,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-23.04,-49.34,2,-0.000007,-0.152069,0.155304,-16.18,-22.52,-49.29,2,-0.000007,-0.166473,0.176819,-15.05,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413981,OG-30-108-C_20150620_200000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 20:00:00,60s None,Transcribed,Michel Vorasane,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,13.40,9.00,75,0.00,,94.48,31,9,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-34.01,-49.43,2,-0.000005,-0.067535,0.060364,-23.41,-32.83,-50.03,2,-0.000006,-0.057465,0.058502,-24.66,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414634,OG-30-108-E_20150620_200000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 21:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,13.70,8.60,71,0.00,16,94.46,31,13,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-23.9,-51.05,2,-0.000005,-0.139069,0.151276,-16.4,-23.39,-50.98,2,-0.000006,-0.148468,0.167664,-15.51,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413414,OG-30-108-C_20150620_210000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 21:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,13.70,8.20,70,0.00,,94.49,31,13,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-35.66,-50.7,2,-0.000006,-0.060333,0.064423,-23.82,-35.62,-51.06,2,-0.000006,-0.057983,0.053467,-24.73,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414465,OG-30-108-E_20150620_210000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 22:00:00,60s None,Transcribed,Austin Zeller,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,10.90,8.70,86,0.00,16,94.50,23,8,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-19.15,-52.09,2,-0.000006,-0.228577,0.245789,-12.19,-18.61,-51.84,2,-0.000006,-0.240784,0.24646,-12.17,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414408,OG-30-108-C_20150620_220000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 22:00:00,60s None,Transcribed,Austin Zeller,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,10.40,7.20,80,0.00,,94.53,26,7,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-31.71,-52.96,2,-0.000006,-0.060394,0.099457,-20.05,-32.71,-53.34,2,-0.000006,-0.059967,0.082275,-21.69,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413510,OG-30-108-E_20150620_220000.wav,841
BU,AB Woodpeckers- Time of Day,OG-30-108-C,2015-06-20 23:00:00,60s None,Transcribed,Michel Vorasane,-113.595703,55.984835,"","",SLAVE LAKE,582.80m,107km,8.90,13.80,11.40,,,6.80,,SLAVE LAKE,582.80m,107km,10.30,7.60,83,0.00,16,94.49,22,9,,,NA,,Wildlife Acoustics+SM2+BAT(ESRD.002),-33.1,-52.57,2,-0.000006,-0.134216,0.151672,-16.38,-32.67,-52.58,2,-0.000006,-0.137512,0.141479,-16.99,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414628,OG-30-108-C_20150620_230000.wav,1881
BU,AB Woodpeckers- Time of Day,OG-30-108-E,2015-06-20 23:00:00,60s None,Transcribed,Michel Vorasane,-113.605439,55.994894,"","",SLAVE LAKE RCS,582.80m,108km,8.90,13.80,11.40,,,7.00,,SLAVE LAKE RCS,582.80m,108km,9.90,7.50,85,0.00,,94.52,24,8,,,NA,,Wildlife Acoustics+SM2+(EMCLA.036),-41.31,-53.09,2,-0.000006,-0.029907,0.036621,-28.73,-42.25,-53.15,2,-0.000006,-0.021027,0.020416,-33.54,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414129,OG-30-108-E_20150620_230000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-2-24,2015-06-21 00:00:00,60s None,Transcribed,Austin Zeller,-110.969084,56.404129,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,13.10,8.90,76,0.00,,96.61,23,8,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.07),-24.67,-47.91,2,-0.000006,-0.129517,0.127991,-17.75,-22.82,-46.49,2,-0.000006,-0.189819,0.152466,-14.43,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414845,BG-2-24_20150621$000000.wav,841
BU,AB Woodpeckers- Time of Day,BG-2-34,2015-06-21 00:00:00,60s None,Transcribed,Michel Vorasane,-110.965969,56.408935,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,13.10,8.90,76,0.00,,96.61,23,8,,,NA,,Wildlife Acoustics+SM2+(BAYNE.061),-14.85,-44.9,2,-0.00001,-0.427338,0.419159,-7.38,-14.4,-45.4,2,-0.000008,-0.422302,0.430481,-7.32,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413460,BG-2-34_20150621_000000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-4-50,2015-06-21 00:00:00,60s None,Transcribed,Austin Zeller,-110.811038,55.453207,"","",JIMMY LAKE AWOS,637.10m,81km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,81km,8.20,7.90,98,,1,93.66,28,6,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.09),-35.48,-51.99,2,-0.000005,-0.039429,0.037628,-28.08,-33.69,-52.14,2,-0.000005,-0.04245,0.036346,-27.44,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=425147,BG-4-50_20150621_000000.wav,841
BU,AB Woodpeckers- Time of Day,BG-4-60,2015-06-21 00:00:00,60s None,Transcribed,Michel Vorasane,-110.810632,55.458679,"","",JIMMY LAKE AWOS,637.10m,82km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,82km,8.20,7.90,98,,1,93.66,28,6,,,NA,,Wildlife Acoustics+SM2+(DEVON.010),-29.62,-48.14,2,-0.000006,-0.120483,0.105072,-18.38,-29.24,-47.59,2,-0.000006,-0.098816,0.090759,-20.1,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=425383,BG-4-60_20150621_000000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-2-24,2015-06-21 01:00:00,60s None,Transcribed,Austin Zeller,-110.969084,56.404129,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,12.10,8.70,80,0.00,,96.59,20,5,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.07),-21.09,-47.16,2,-0.000005,-0.360168,0.299011,-8.87,-19.67,-45.67,2,-0.000005,-0.395325,0.340881,-8.06,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414235,BG-2-24_20150621$010000.wav,841
BU,AB Woodpeckers- Time of Day,BG-2-34,2015-06-21 01:00:00,60s None,Transcribed,Austin Zeller,-110.965969,56.408935,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,12.10,8.70,80,0.00,,96.59,20,5,,,NA,,Wildlife Acoustics+SM2+(BAYNE.061),-7.29,-44.48,2,0.000002,-0.719086,0.976471,-0.21,-6.47,-44.48,2,0.000001,-0.895111,0.928619,-0.64,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414031,BG-2-34_20150621_010000.wav,841
BU,AB Woodpeckers- Time of Day,BG-4-50,2015-06-21 01:00:00,60s None,Transcribed,Austin Zeller,-110.811038,55.453207,"","",JIMMY LAKE AWOS,637.10m,81km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,81km,8.40,7.90,97,,15,93.64,25,6,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.09),-36.05,-51.89,2,-0.000006,-0.029846,0.031891,-29.93,-31.43,-51.78,2,-0.000006,-0.056488,0.051117,-24.96,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=424713,BG-4-50_20150621_010000.wav,841
BU,AB Woodpeckers- Time of Day,BG-4-60,2015-06-21 01:00:00,60s None,Transcribed,Austin Zeller,-110.810632,55.458679,"","",JIMMY LAKE AWOS,637.10m,82km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,82km,8.40,7.90,97,,15,93.64,25,6,,,NA,,Wildlife Acoustics+SM2+(DEVON.010),-23.66,-47.9,2,-0.000006,-0.11972,0.116547,-18.44,-33.82,-47.48,2,-0.000006,-0.069244,0.093597,-20.57,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=425504,BG-4-60_20150621_010000.wav,841
BU,AB Woodpeckers- Time of Day,BG-2-24,2015-06-21 02:00:00,60s None,Transcribed,Michel Vorasane,-110.969084,56.404129,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,11.50,8.50,82,0.00,,96.61,21,5,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.07),-21.79,-48.44,2,-0.000006,-0.31427,0.276917,-10.05,-20.58,-46.31,2,-0.000005,-0.339386,0.311005,-9.39,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413736,BG-2-24_20150621$020000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-2-34,2015-06-21 02:00:00,60s None,Bad Weather,Michel Vorasane,-110.965969,56.408935,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,11.50,8.50,82,0.00,,96.61,21,5,,,NA,,Wildlife Acoustics+SM2+(BAYNE.061),-5.45,-44.63,221,-0.000004,-0.799622,0.999969,0,-6.85,-45.38,242,-0.000002,-0.625824,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414571,BG-2-34_20150621_020000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-4-50,2015-06-21 02:00:00,60s None,Transcribed,Michel Vorasane,-110.811038,55.453207,"","",JIMMY LAKE AWOS,637.10m,81km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,81km,7.30,6.90,97,,15,93.64,20,6,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.09),-23.73,-51.45,2,-0.000005,-0.139221,0.10141,-17.13,-30.48,-51.68,2,-0.000005,-0.058594,0.065399,-23.69,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=425395,BG-4-50_20150621_020000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-4-60,2015-06-21 02:00:00,60s None,Transcribed,Austin Zeller,-110.810632,55.458679,"","",JIMMY LAKE AWOS,637.10m,82km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,82km,7.30,6.90,97,,15,93.64,20,6,,,NA,,Wildlife Acoustics+SM2+(DEVON.010),-26.22,-46.12,2,-0.000006,-0.146759,0.190063,-14.42,-30.87,-45.73,2,-0.000006,-0.152802,0.308899,-10.2,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=425063,BG-4-60_20150621_020000.wav,841
BU,AB Woodpeckers- Time of Day,BG-2-24,2015-06-21 03:00:00,60s None,Transcribed,Michel Vorasane,-110.969084,56.404129,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,11.40,8.70,83,0.00,,96.64,23,7,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.07),-20.71,-47.11,2,-0.000006,-0.328796,0.359497,-8.89,-18.98,-45.04,2,-0.000006,-0.356842,0.3638,-8.78,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=413908,BG-2-24_20150621$030000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-2-34,2015-06-21 03:00:00,60s None,Transcribed,Austin Zeller,-110.965969,56.408935,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,11.40,8.70,83,0.00,,96.64,23,7,,,NA,,Wildlife Acoustics+SM2+(BAYNE.061),-14.33,-45.27,2,-0.000005,-0.505524,0.434753,-5.93,-10.05,-45.31,3,-0.000009,-0.6091,0.481598,-4.31,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414355,BG-2-34_20150621_030000.wav,841
BU,AB Woodpeckers- Time of Day,BG-4-50,2015-06-21 03:00:00,60s None,Transcribed,Austin Zeller,-110.811038,55.453207,"","",JIMMY LAKE AWOS,637.10m,81km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,81km,7.00,6.60,97,,15,93.61,27,4,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.09),-18.66,-51.6,2,-0.000006,-0.211151,0.194397,-13.51,-25.59,-51.59,2,-0.000006,-0.081268,0.087982,-21.11,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=425553,BG-4-50_20150621_030000.wav,841
BU,AB Woodpeckers- Time of Day,BG-4-60,2015-06-21 03:00:00,60s None,Transcribed,Michel Vorasane,-110.810632,55.458679,"","",JIMMY LAKE AWOS,637.10m,82km,5.20,19.70,12.50,,,12.50,,JIMMY LAKE AWOS,637.10m,82km,7.00,6.60,97,,15,93.61,27,4,,,NA,,Wildlife Acoustics+SM2+(DEVON.010),-33.7,-47.26,2,-0.000006,-0.051239,0.050232,-25.81,-34.74,-46.53,2,-0.000006,-0.079224,0.091522,-20.77,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=424595,BG-4-60_20150621_030000.wav,1881
BU,AB Woodpeckers- Time of Day,BG-2-24,2015-06-21 04:00:00,60s None,Transcribed,Austin Zeller,-110.969084,56.404129,"","",FORT MCMURRAY CS,368.80m,31km,10.50,23.50,17.00,,,0.00,,FORT MCMURRAY CS,368.80m,31km,11.00,9.00,88,0.00,,96.64,21,8,,,NA,,Wildlife Acoustics+SM2+GPS(STCLAIR.07),-21.09,-46.14,2,-0.000005,-0.304413,0.298737,-10.33,-19.46,-44.56,2,-0.000005,-0.295685,0.337646,-9.43,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=414860,BG-2-24_20150621$040000.wav,841
