organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 08:20:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 08:20:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 08:40:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 08:40:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 09:00:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 09:00:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 09:40:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-02 09:40:00,-114.027620,49.009900,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 00:00:00,-114.027620,49.009900,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 00:00:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 00:20:00,-114.027620,49.009900,180s None,Malfunction,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 00:20:00,-114.027620,49.009900,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 00:40:00,-114.027620,49.009900,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 02:20:00,-114.027620,49.009900,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 02:20:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 03:00:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 03:00:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 04:20:00,-114.027620,49.009900,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 04:20:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 05:00:00,-114.027620,49.009900,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 05:40:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 05:40:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 06:00:00,-114.027620,49.009900,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-3,2021-06-03 06:00:00,-114.027620,49.009900,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 14:20:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 15:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 15:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 17:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 17:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 18:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 18:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 20:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-05-31 20:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 02:20:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 09:00:00,-114.013940,49.020170,180s None,Malfunction,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 09:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 09:20:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 14:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 14:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 21:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 21:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 22:00:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 22:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-01 23:40:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 06:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 06:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 08:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 08:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 12:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 12:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 18:00:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 20:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 20:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 22:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-02 22:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 00:20:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 01:00:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 07:20:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 08:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 08:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 09:20:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 11:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 11:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 13:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 13:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 14:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 14:00:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 14:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 14:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 17:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 17:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 18:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 18:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 21:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 21:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 23:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 23:00:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 23:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-03 23:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 02:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 02:20:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 03:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 03:20:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 06:20:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 06:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 07:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 07:00:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 13:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 13:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 19:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 19:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 23:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-04 23:20:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 03:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 03:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 10:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 10:20:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 15:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 15:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 18:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 18:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 19:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-05 19:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 00:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 00:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 02:40:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 03:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 03:00:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 10:40:00,-114.013940,49.020170,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 11:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 11:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 21:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 21:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 23:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 23:00:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 23:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-06 23:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 01:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 01:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 03:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 03:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 06:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 06:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 07:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 07:40:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 10:40:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 10:40:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 12:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 12:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 16:20:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 16:20:00,-114.013940,49.020170,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 18:00:00,-114.013940,49.020170,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-4,2021-06-07 18:00:00,-114.013940,49.020170,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 00:00:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 00:00:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 01:40:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 01:40:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 02:00:00,-114.009125,49.021301,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 06:00:00,-114.009125,49.021301,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-01 09:40:00,-114.009125,49.021301,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 00:20:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 00:20:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 00:40:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 00:40:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 01:20:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 01:20:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 02:40:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 02:40:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 06:00:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 06:00:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 06:40:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 06:40:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 15:00:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 15:00:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 15:20:00,-114.009125,49.021301,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-6-5,2021-06-02 15:20:00,-114.009125,49.021301,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
